"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","NOR","Norway","2022","2022",85.2,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2010","2010",16.4,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2011","2011",15.7,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2012","2012",15.3,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2013","2013",15.2,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2014","2014",15.5,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2015","2015",15.6,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2016","2016",16.9,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2017","2017",16.5,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2018","2018",16.9,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2019","2019",16.9,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2020","2020",15.4,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2021","2021",16.5,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","PRT","Portugal","2022","2022",16.2,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2010","2010",43.7,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2011","2011",41.5,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2012","2012",37.9,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2013","2013",38,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2014","2014",30.8,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2015","2015",28.7,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2016","2016",23.7,"B","Break"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2017","2017",22.8,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2018","2018",22.8,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2019","2019",21.4,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2020","2020",18.7,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SVK","Slovak Republic","2021","2021",20.2,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2010","2010",10.6,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2011","2011",10.8,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2012","2012",16.2,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2013","2013",16.9,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2014","2014",13.4,"B; D","Break; Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2015","2015",14.9,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2016","2016",16.3,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2017","2017",17.1,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2018","2018",18.5,"B","Break"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2019","2019",19.6,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2020","2020",19.8,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2021","2021",21.9,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","ESP","Spain","2022","2022",22.8,"P","Provisional value"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2010","2010",80.8,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2011","2011",78.1,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2012","2012",76.5,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2013","2013",75.5,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2014","2014",76.2,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2015","2015",74.1,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2016","2016",73.7,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2017","2017",73.1,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2018","2018",74.4,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2019","2019",77.3,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2020","2020",76.3,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2021","2021",76.8,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","SWE","Sweden","2022","2022",79.1,,
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Türkiye","2010","2010",23.2,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Türkiye","2011","2011",25,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Türkiye","2012","2012",24.2,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Türkiye","2013","2013",22.8,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Türkiye","2014","2014",24.1,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Türkiye","2015","2015",25.5,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Türkiye","2016","2016",24.5,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Türkiye","2017","2017",36.3,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Türkiye","2018","2018",35.5,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Türkiye","2019","2019",35.5,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Türkiye","2020","2020",34.7,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","TUR","Türkiye","2021","2021",40.6,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2010","2010",21.9,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2011","2011",20.8,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2012","2012",21,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2013","2013",21.4,"B; D","Break; Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2014","2014",20.8,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2015","2015",20.5,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2016","2016",20.3,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2017","2017",20.6,"D","Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2018","2018",21.3,"E; D","Estimated value; Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2019","2019",22.5,"E; D","Estimated value; Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2020","2020",18.3,"E; D","Estimated value; Difference in methodology"
"PHARSHMG","G03-Sex hormones and modulators of the genital system","NBPYEANB","Defined daily dosage per 1 000 inhabitants per day","GBR","United Kingdom","2021","2021",27.5,"E; D","Estimated value; Difference in methodology"
